SPY_ADL,SPY_ADL_5MA,MACD,MACD_Signal,MACD_Hist,OPEN_CLOSE_RATIO,SPY_ADL_CHG_PCT,VIX_Change,VIX_Open_Close_Diff,VIX_5MA
-64112968.30153592,,,,,1.0177627625335117,,,2.5699996948242188,
13031174.179115131,,,,,0.9829099602991627,,0.029099357007656312,-1.8299999237060547,
44404806.19683297,,,,,0.9937252283011124,,-0.02289049430718948,-0.28999900817871094,
85456653.96210143,,,,,0.983224630817974,,-0.011943051144452932,-0.7899990081787109,
-40529346.03789857,7650063.999723008,,,,1.0156697837772493,-6.2979094082567215,0.395629945993925,3.6400012969970703,23.44600028991699
-253885835.399127,-30304509.419795208,,,,1.0363956304925737,7.37782363945104,0.5093271379872046,15.190000534057617,28.17800064086914
-230376835.04445276,-78986111.2645088,,,,0.9698838132075924,1.9166752401946525,0.03685716438600095,-13.150001525878906,33.1180004119873
-328422384.659405,-153551549.4357564,,,,1.0511198312190122,1.1388412286703227,0.11387829589075582,8.290000915527344,39.23000068664551
-86555084.659405,-187953897.1600577,,,,0.8994203762770356,-0.5394876830582743,-0.35753873962348437,-17.360000610351562,41.652000427246094
-43991623.98014227,-188646352.74850643,,,,1.0144686522037545,-0.7668037397002335,0.21118389394369697,6.280002593994141,43.79200057983398
24084168.750101052,-133052351.91866079,,,,0.9795295489646692,-1.1810127247117321,-0.07760313734483593,-3.2399978637695312,42.242000579833984
24736924.059903048,-82029600.09778965,,,,1.009144518326963,-1.3015609491014648,-0.17758258093104407,-3.8699989318847656,39.024000549316405
-17977238.661967963,-19940570.89830224,,,,1.0038317695257215,-0.0984591788443447,-0.024927114458703215,0.1100006103515625,34.58200035095215
-50517489.16914789,-12733051.800250817,,,,1.0114523072685901,2.967429800933723,0.08366528818726215,-0.6000022888183594,34.38600044250488
-75380084.64616284,-19010743.93345493,,,,1.002336660714383,2.9651307129285804,-0.09160538685752617,-1.1400012969970703,32.172000122070315
-87954310.90529898,-41418439.86453494,,,,1.0141666696359959,1.1235544166551519,0.14064081382610993,1.0699996948242188,31.423999786376953
-42805993.988092266,-54927023.47413399,,,,0.9865149637713372,-0.22067515622341544,-0.09609698490025054,-2.0400009155273438,31.35999984741211
-109239493.1351853,-73179474.36877747,,,,1.0093571587268637,0.49276137984660207,-0.06934900075395489,-0.2999992370605469,31.02599983215332
-53014092.62163319,-73678795.05927452,,,,0.9817629155577072,-0.280470146410736,-0.0695958311594923,-2.220001220703125,29.79199981689453
1296419.2056096122,-58343494.28892003,,,,0.9927539043145595,-1.0222204587059815,-0.06157911609556577,-1.3799991607666016,28.829999923706055
18767588.59346734,-36999114.38916677,,,,1.0009803741244168,-1.5072442652563174,0.01247984959895776,-0.6000003814697266,27.095999908447265
50894600.11226401,-18258995.569095515,,,,0.9902402328831634,-3.7873712943118454,-0.038966185172991996,-0.5900001525878906,25.81599998474121
119416788.90214032,27472260.838369608,,,,0.9874310762446395,3.3468133039620387,0.021928038269446892,0.35000038146972656,25.06599998474121
68643719.1915893,51803823.2010141,,,,1.003402196203442,0.3250705247223054,-0.004048598315015806,0.6599998474121094,24.69200019836426
96573776.01531959,70859294.5629561,,,,0.9964181853661227,0.3628949682743037,-0.07804878237889012,-0.9499988555908203,24.260000228881836
86186448.76658095,84343066.59757882,,,,0.9983318797800997,0.021855764123414587,0.042328001391321646,-0.6100006103515625,23.95800018310547
65717067.38769239,87307560.0526645,,,,0.9984431010447519,-0.24729236107329747,0.04737736328892761,0.7900009155273438,24.076000213623047
83151223.91325113,80054447.05488667,,,,0.9982179453684527,0.03868338327590047,-0.048869183385945925,-1.010000228881836,23.845999908447265
68854083.90219273,80096519.99700734,,,,1.0003185372819858,-0.14036110551662753,-0.04543523267467309,-0.3600006103515625,23.421999740600587
56319940.03920081,72045752.80178359,,,,1.0037919578825645,-0.21827536185024726,-0.025800708875297285,-0.5,23.265999603271485
135048202.95638555,81818103.6397445,,,,0.9973927176165771,0.6505907244076437,-0.16027398584573105,-1.4500007629394531,22.215999603271484
154212934.15870062,99517276.99394615,,,,0.9941550447243397,0.5496096639388729,-0.009244158887228515,-0.470001220703125,20.907999420166014
166931942.91475514,116273420.79424696,,,,1.000374360852076,0.4356844562967798,0.021953981391520827,0.5200004577636719,19.921999740600587
225817382.82990935,147666080.5797903,13.34759057878125,8.99989932344416,4.347691255337091,0.9917013443218524,0.5292434250524485,-0.0424275445714678,-1.3600006103515625,18.99199981689453
293128168.77771366,195027726.32749283,14.25868557932995,10.051656574621317,4.207029004708632,0.9950353211941648,0.503007671255365,-0.03309030595134499,-0.7199993133544922,18.059999847412108
348652470.9303503,237748579.9222858,14.861712299920669,11.013667719681187,3.848044580239481,0.9886526010304512,0.46647551394130843,0.05220415490016572,-1.7000007629394531,18.00999984741211
376575761.76550084,282221145.44364583,15.005733013445251,11.812080778434,3.1936522350112515,1.0004049106509516,0.33432865625122277,-0.0027562976153725494,-0.3699989318847656,17.98400001525879
299780185.6315872,308790793.98701227,14.152988762937298,12.28026237533466,1.872726387602638,1.009573512044197,-0.029180301132306574,0.1536761007847649,2.1000003814697266,18.43400001525879
274619891.54412377,318551295.7298552,13.341894003221682,12.492588700912064,0.8493053023096184,0.9992624574403086,-0.13790998427765644,-0.02827025054444432,-0.3400001525878906,18.92400016784668
284536652.6527774,316832992.5048679,12.237815165489337,12.44163399382752,-0.2038188283381821,0.9945951460655399,-0.10193490140265088,0.09911243396581493,2.1500015258789062,19.934000396728514
355322015.04414135,318166901.3276261,12.19096397685621,12.391499990433257,-0.20053601357704665,0.9914065518395623,0.11677868930261698,-0.14939442325168273,-1.6700000762939453,20.09800033569336
304402032.2986288,303732155.43425167,11.743308191020333,12.261861630550673,-0.5185534395303399,1.0065166270517443,0.0022054854989568204,0.018459936622906348,0.10000038146972656,20.342000198364257
312547154.91158193,306285549.29025066,11.443280341901186,12.098145372820776,-0.6548650309195896,1.0051012792609042,0.020443686082615282,-0.0067322198012426115,0.9300003051757812,20.004000091552733
363187667.82873154,323999104.5471722,11.025316409074208,11.883579580071462,-0.8582631709972546,0.9992194947976331,0.12095269008946827,-0.03180399377715093,-1.0400009155273438,19.661999893188476
423543201.7021448,351800414.35704565,10.836267153889253,11.67411709483502,-0.8378499409457678,0.9916485093493836,0.20393036624535268,-0.01130851308151537,-1.4499988555908203,18.87599983215332
463069471.62944084,373349905.6741056,10.83349780481285,11.505993236830587,-0.6724954320177368,0.9937090039573682,0.24030959856101,-0.03649237766997637,-1.1399993896484375,18.62200012207031
426257842.91340107,397721067.79706,10.695142114295663,11.343823012323602,-0.6486808980279388,1.0017284401012443,0.07175072538752748,-0.004522324550077617,-0.06999969482421875,18.28200035095215
380408606.21328586,411293358.0574008,10.235794617885404,11.122217333435962,-0.8864227155505588,1.0077228179480928,-0.0750917836115521,0.04940368550432428,0.7999992370605469,18.142000198364258
390305031.1944537,416716830.7305452,10.243642397265717,10.946502346201914,-0.7028599489361973,0.99919878243454,-0.0633806882476742,-0.0925324202830431,-1.3899993896484375,17.78200035095215
383005603.80834043,408609311.15178436,10.176002855705633,10.792402448102658,-0.6163995923970251,1.0000666656013741,-0.0626606067083308,0.0232557769232431,-0.5300006866455078,17.542000198364256
437456444.8083254,403486705.7875613,10.277466718440678,10.689415302170262,-0.4119485837295844,0.9952576004747764,0.08419047897615102,-0.012237708994171426,-0.5499992370605469,17.394000244140624
416973963.14740235,401629929.83436155,10.103037548623092,10.572139751460828,-0.4691022028377354,1.004706028267227,0.03820440702556433,0.01828905321468688,0.2199993133544922,17.32400016784668
481102963.14740235,421768801.22118485,10.041333833735393,10.46597856791574,-0.4246447341803474,0.9938053991977226,0.14067935265581996,0.04403245763636199,0.14999961853027344,17.23200035095215
434313124.04271257,430570419.79083663,9.341685035949581,10.24111986152251,-0.8994348255729285,1.0025125628140703,0.008692432363779368,0.15538286159444614,-0.9400005340576172,18.042000198364256
447360093.9655178,443441317.8222721,9.138839946685266,10.02066387855506,-0.8818239318697945,0.9962169504721798,0.008837192173455322,-0.08213252207192667,-0.6700000762939453,18.432000350952148
390522624.8427647,434054553.8291599,8.466158474222539,9.709762797688557,-1.243604323466018,1.0044851179763046,-0.10029137720676702,0.130298257016767,1.0699996948242188,19.362000274658204
345205743.2895143,419700909.85758233,7.835486238211843,9.334907485793213,-1.4994212475813704,1.0016738082416872,-0.1774958424401476,-0.06759263731651588,-0.7600002288818359,19.938000106811522
291625973.61087185,381805511.95027626,7.140476435604569,8.896021275755484,-1.7555448401509146,1.0068990633772237,-0.23619234274215709,0.023833240522920462,-0.11999893188476562,20.45800018310547
371169377.3266232,369176762.60705835,6.982841853900254,8.513385391384437,-1.5305435374841831,0.9914853850223404,0.00539745434001148,-0.03831236097838653,-1.3199996948242188,20.260000228881836
406259139.9288639,360956571.79972756,7.308651709554056,8.27243865501836,-0.9637869454643049,0.9959622728357256,0.1255069769287146,-0.11850733184624906,-0.7100009918212891,19.93400001525879
408080633.9943523,364468173.63004506,7.5077461438427235,8.119500152783234,-0.61175400894051,1.0013011892767447,0.11966054519914333,-0.041189893147009715,-0.5200004577636719,18.96599998474121
469085142.44477284,389244053.4610968,7.957090830036577,8.087018288233903,-0.12992745819732576,0.995293109801436,0.20511832685365808,-0.010143202504316884,-0.07999992370605469,18.256000137329103
509420496.35881865,432802958.0106861,8.460967782027296,8.161808186992582,0.29915959503471434,0.9966987553457006,0.17702637408092953,-0.01627489181918751,0.010000228881835938,17.395999908447266
541287496.176297,466826581.78062093,8.993851995784325,8.328216948750931,0.665635047033394,0.9992393449515324,0.15950444405213401,0.02512254013963844,-0.46000099182128906,16.77599983215332
561387042.6810637,497852162.33106077,9.292909311988183,8.521155421398381,0.7717538905898014,0.9979113753557708,0.12761796604943454,0.005977309277102272,-0.14999961853027344,16.645999908447266
626526849.2564924,541541405.3834889,9.644672226265243,8.745858782371753,0.8988134438934896,0.9948263004117966,0.15693249496374448,-0.011289396014196651,-0.1100006103515625,16.621999740600586
652656794.667802,578255735.8280947,10.200445795146607,9.036776184926724,1.1636696102198822,0.9953784908620515,0.12866462748209623,-0.015625014328040088,-0.2700004577636719,16.57999954223633
646097942.6772346,605591225.0917779,10.147895912612512,9.259000130463882,0.8888957821486301,1.0043178331948928,0.06688788725318452,0.08608069761920256,-0.03999900817871094,16.873999786376952
624448819.9360366,622223489.8437258,9.963959034219215,9.399991911214949,0.5639671230042662,1.001628056689471,0.0035764160765928135,-0.055087206247954934,-0.6000003814697266,16.889999771118163
667657642.0064273,643477609.7087985,10.003049353286087,9.520603399629177,0.4824459536569101,0.9979329262692845,0.037577115245037464,-0.05175490262933857,-0.8200006484985352,16.711999702453614
693888726.4756092,656949985.152622,10.06008044664145,9.628498809031631,0.4315816376098187,0.9974114040806813,0.05622763095794214,-0.010037631845926431,-0.4499998092651367,16.539999771118165
710140627.3004194,668446751.6791453,9.814618586496863,9.665722764524677,0.14889582197218587,0.9985888764156012,0.06237426618730461,0.03929023422374556,-0.010000228881835938,16.543999862670898
751227646.8644521,689472692.5165889,9.6053866277324,9.653655537166221,-0.048268909433820895,0.99735915811125,0.08956838322697944,0.048780558720578515,-0.529998779296875,16.42599983215332
678960921.5495416,700375112.8392899,9.119005269739318,9.546725483680842,-0.42772021394152304,1.0086475789310108,-0.030575317279530567,0.010465022665288926,0.48999977111816406,16.539999771118165
754360234.7890683,717715631.395818,8.799939386560482,9.39736826425677,-0.5974288776962879,0.9992310715913024,0.05105727364748025,-0.012658188951534366,-0.5,16.783999824523924
811491498.3678422,741236185.7742646,8.754404713220538,9.268775554049522,-0.5143708408289847,0.9942042644725989,0.09478127746851948,-0.03729600205940298,-0.6399993896484375,16.931999969482423
794705196.3502005,758149099.5842209,8.582272062874836,9.131474855814584,-0.5492027929397487,1.0027406396894227,0.048217556132464576,-0.006658632403358511,-0.020000457763671875,16.93400001525879
748362197.3801845,757576009.6873674,8.44453559923602,8.994087004498871,-0.5495514052628518,1.0,-0.01216222819804605,0.014625214707483014,-0.220001220703125,16.82399978637695
778894196.7818984,777562664.7338388,8.247565152145285,8.844782634028153,-0.5972174818828684,1.000381627452796,0.0017124433932477567,-0.00900898630432001,-0.25,16.647999954223632
849405196.7818984,796571657.1324047,8.426037778447494,8.761033662912022,-0.33499588446452755,0.9958057518999562,0.06632616058634358,-0.06848485542066174,-0.8599996566772461,16.289999961853027
806487953.7753993,795570948.2139162,8.486592557277504,8.706145441785118,-0.219552884507614,1.000283712179045,0.013722227522249516,0.0013012659669868754,0.0,16.063999938964844
843427916.2364169,805315492.1911595,8.651111044089475,8.69513856224599,-0.044027518156514844,0.9968451596178132,0.04732607830697316,-0.02988954047337322,-0.39999961853027344,15.768000030517578
850019040.8360263,825646860.8823278,8.668657743947279,8.689842398586247,-0.02118465463896868,1.0008477690603101,0.029518891318321222,0.0066978851809362805,-0.11999988555908203,15.444000053405762
815195455.1632231,832907112.5585928,8.449600526178642,8.641794024104726,-0.19219349792608398,1.0048640962327418,-0.02126486510718046,0.0632069079270261,1.0299997329711914,15.339999961853028
811267161.6126555,825279505.5247443,8.117866066935903,8.537008432670962,-0.41914236573505903,1.0023011078506738,-0.016978906925816807,-0.03128911228554565,-0.3900003433227539,15.361999893188477
737713462.7298462,811524607.3156335,7.5755909179951,8.34472492973579,-0.7691340117406895,1.0116757446577582,-0.09095367401111876,0.0801033467562382,1.7299995422363281,15.627999687194825
694190958.8755678,781677215.8434638,6.237957503582379,7.923371444505108,-1.6854139409227287,1.0073666880680445,-0.11192120634281824,0.21889952139464608,2.979999542236328,16.71799945831299
766111073.6529067,764895622.4068397,5.872713409049766,7.513239837414039,-1.6405264283642733,0.991286024131501,0.0015890419692066724,-0.14033360258957683,-2.039999008178711,17.215999603271484
720783989.7598112,746013329.3261575,5.264356367939968,7.0634631435192246,-1.799106775579257,1.0060831050885148,-0.03381888576861608,0.0188356115915409,0.6400012969970703,17.589999771118165
769143658.8077313,737588628.7651726,5.111439071210725,6.6730583290575245,-1.5616192578467993,0.9941053109592429,0.04278134018332989,-0.06050419611347535,-0.4499988555908203,17.84799995422363
754151948.6589823,740876325.9509999,4.891100515091466,6.316666766264313,-1.4255662511728469,1.0063107793347172,0.01791881079604161,-0.01192610360644697,0.15999984741210938,17.818000030517577
